file_path,filename,class_name,source_language,source_id,chunk_id,source_dataset,labeling_method,verification_status,class_id,split
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi15chunk(5).wav,marathi15chunk(5).wav,Lavani,Marathi,Marathi_15,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi16chunk(0).wav,marathi16chunk(0).wav,Lavani,Marathi,Marathi_16,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi16chunk(1).wav,marathi16chunk(1).wav,Lavani,Marathi,Marathi_16,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi16chunk(2).wav,marathi16chunk(2).wav,Lavani,Marathi,Marathi_16,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi16chunk(3).wav,marathi16chunk(3).wav,Lavani,Marathi,Marathi_16,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi16chunk(4).wav,marathi16chunk(4).wav,Lavani,Marathi,Marathi_16,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi16chunk(5).wav,marathi16chunk(5).wav,Lavani,Marathi,Marathi_16,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi18chunk(0).wav,marathi18chunk(0).wav,Lavani,Marathi,Marathi_18,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi18chunk(1).wav,marathi18chunk(1).wav,Lavani,Marathi,Marathi_18,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi18chunk(2).wav,marathi18chunk(2).wav,Lavani,Marathi,Marathi_18,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi18chunk(3).wav,marathi18chunk(3).wav,Lavani,Marathi,Marathi_18,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi18chunk(4).wav,marathi18chunk(4).wav,Lavani,Marathi,Marathi_18,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi18chunk(5).wav,marathi18chunk(5).wav,Lavani,Marathi,Marathi_18,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi2chunk(0).wav,marathi2chunk(0).wav,Lavani,Marathi,Marathi_2,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi2chunk(1).wav,marathi2chunk(1).wav,Lavani,Marathi,Marathi_2,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi2chunk(2).wav,marathi2chunk(2).wav,Lavani,Marathi,Marathi_2,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi2chunk(3).wav,marathi2chunk(3).wav,Lavani,Marathi,Marathi_2,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi2chunk(4).wav,marathi2chunk(4).wav,Lavani,Marathi,Marathi_2,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi2chunk(5).wav,marathi2chunk(5).wav,Lavani,Marathi,Marathi_2,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi20chunk(0).wav,marathi20chunk(0).wav,Lavani,Marathi,Marathi_20,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi20chunk(1).wav,marathi20chunk(1).wav,Lavani,Marathi,Marathi_20,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi20chunk(2).wav,marathi20chunk(2).wav,Lavani,Marathi,Marathi_20,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi20chunk(3).wav,marathi20chunk(3).wav,Lavani,Marathi,Marathi_20,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi20chunk(4).wav,marathi20chunk(4).wav,Lavani,Marathi,Marathi_20,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi20chunk(5).wav,marathi20chunk(5).wav,Lavani,Marathi,Marathi_20,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi21chunk(0).wav,marathi21chunk(0).wav,Lavani,Marathi,Marathi_21,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi21chunk(1).wav,marathi21chunk(1).wav,Lavani,Marathi,Marathi_21,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi21chunk(2).wav,marathi21chunk(2).wav,Lavani,Marathi,Marathi_21,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi21chunk(3).wav,marathi21chunk(3).wav,Lavani,Marathi,Marathi_21,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi21chunk(4).wav,marathi21chunk(4).wav,Lavani,Marathi,Marathi_21,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi21chunk(5).wav,marathi21chunk(5).wav,Lavani,Marathi,Marathi_21,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi22chunk(0).wav,marathi22chunk(0).wav,Lavani,Marathi,Marathi_22,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi22chunk(1).wav,marathi22chunk(1).wav,Lavani,Marathi,Marathi_22,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi22chunk(2).wav,marathi22chunk(2).wav,Lavani,Marathi,Marathi_22,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi22chunk(3).wav,marathi22chunk(3).wav,Lavani,Marathi,Marathi_22,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi22chunk(4).wav,marathi22chunk(4).wav,Lavani,Marathi,Marathi_22,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi22chunk(5).wav,marathi22chunk(5).wav,Lavani,Marathi,Marathi_22,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi24chunk(0).wav,marathi24chunk(0).wav,Lavani,Marathi,Marathi_24,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi24chunk(1).wav,marathi24chunk(1).wav,Lavani,Marathi,Marathi_24,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi24chunk(2).wav,marathi24chunk(2).wav,Lavani,Marathi,Marathi_24,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi24chunk(3).wav,marathi24chunk(3).wav,Lavani,Marathi,Marathi_24,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi24chunk(4).wav,marathi24chunk(4).wav,Lavani,Marathi,Marathi_24,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi24chunk(5).wav,marathi24chunk(5).wav,Lavani,Marathi,Marathi_24,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi25chunk(0).wav,marathi25chunk(0).wav,Lavani,Marathi,Marathi_25,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi25chunk(1).wav,marathi25chunk(1).wav,Lavani,Marathi,Marathi_25,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi25chunk(2).wav,marathi25chunk(2).wav,Lavani,Marathi,Marathi_25,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi25chunk(3).wav,marathi25chunk(3).wav,Lavani,Marathi,Marathi_25,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi25chunk(4).wav,marathi25chunk(4).wav,Lavani,Marathi,Marathi_25,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi25chunk(5).wav,marathi25chunk(5).wav,Lavani,Marathi,Marathi_25,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi26chunk(0).wav,marathi26chunk(0).wav,Lavani,Marathi,Marathi_26,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi26chunk(1).wav,marathi26chunk(1).wav,Lavani,Marathi,Marathi_26,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi26chunk(2).wav,marathi26chunk(2).wav,Lavani,Marathi,Marathi_26,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi26chunk(3).wav,marathi26chunk(3).wav,Lavani,Marathi,Marathi_26,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi26chunk(4).wav,marathi26chunk(4).wav,Lavani,Marathi,Marathi_26,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi26chunk(5).wav,marathi26chunk(5).wav,Lavani,Marathi,Marathi_26,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi28chunk(0).wav,marathi28chunk(0).wav,Lavani,Marathi,Marathi_28,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi28chunk(1).wav,marathi28chunk(1).wav,Lavani,Marathi,Marathi_28,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi28chunk(2).wav,marathi28chunk(2).wav,Lavani,Marathi,Marathi_28,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi28chunk(3).wav,marathi28chunk(3).wav,Lavani,Marathi,Marathi_28,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi28chunk(4).wav,marathi28chunk(4).wav,Lavani,Marathi,Marathi_28,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi28chunk(5).wav,marathi28chunk(5).wav,Lavani,Marathi,Marathi_28,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi29chunk(0).wav,marathi29chunk(0).wav,Lavani,Marathi,Marathi_29,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi29chunk(1).wav,marathi29chunk(1).wav,Lavani,Marathi,Marathi_29,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi29chunk(2).wav,marathi29chunk(2).wav,Lavani,Marathi,Marathi_29,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi29chunk(3).wav,marathi29chunk(3).wav,Lavani,Marathi,Marathi_29,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi29chunk(4).wav,marathi29chunk(4).wav,Lavani,Marathi,Marathi_29,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi29chunk(5).wav,marathi29chunk(5).wav,Lavani,Marathi,Marathi_29,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi3chunk(0).wav,marathi3chunk(0).wav,Lavani,Marathi,Marathi_3,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi3chunk(1).wav,marathi3chunk(1).wav,Lavani,Marathi,Marathi_3,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi3chunk(2).wav,marathi3chunk(2).wav,Lavani,Marathi,Marathi_3,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi3chunk(3).wav,marathi3chunk(3).wav,Lavani,Marathi,Marathi_3,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi3chunk(4).wav,marathi3chunk(4).wav,Lavani,Marathi,Marathi_3,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi3chunk(5).wav,marathi3chunk(5).wav,Lavani,Marathi,Marathi_3,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi30chunk(0).wav,marathi30chunk(0).wav,Lavani,Marathi,Marathi_30,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi30chunk(1).wav,marathi30chunk(1).wav,Lavani,Marathi,Marathi_30,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi30chunk(2).wav,marathi30chunk(2).wav,Lavani,Marathi,Marathi_30,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi30chunk(3).wav,marathi30chunk(3).wav,Lavani,Marathi,Marathi_30,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi30chunk(4).wav,marathi30chunk(4).wav,Lavani,Marathi,Marathi_30,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi30chunk(5).wav,marathi30chunk(5).wav,Lavani,Marathi,Marathi_30,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi31chunk(0).wav,marathi31chunk(0).wav,Lavani,Marathi,Marathi_31,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi31chunk(1).wav,marathi31chunk(1).wav,Lavani,Marathi,Marathi_31,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi31chunk(2).wav,marathi31chunk(2).wav,Lavani,Marathi,Marathi_31,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi31chunk(3).wav,marathi31chunk(3).wav,Lavani,Marathi,Marathi_31,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi31chunk(4).wav,marathi31chunk(4).wav,Lavani,Marathi,Marathi_31,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi31chunk(5).wav,marathi31chunk(5).wav,Lavani,Marathi,Marathi_31,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi32chunk(0).wav,marathi32chunk(0).wav,Lavani,Marathi,Marathi_32,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi32chunk(1).wav,marathi32chunk(1).wav,Lavani,Marathi,Marathi_32,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi32chunk(2).wav,marathi32chunk(2).wav,Lavani,Marathi,Marathi_32,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi32chunk(3).wav,marathi32chunk(3).wav,Lavani,Marathi,Marathi_32,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi32chunk(4).wav,marathi32chunk(4).wav,Lavani,Marathi,Marathi_32,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi32chunk(5).wav,marathi32chunk(5).wav,Lavani,Marathi,Marathi_32,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi35chunk(0).wav,marathi35chunk(0).wav,Lavani,Marathi,Marathi_35,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi35chunk(1).wav,marathi35chunk(1).wav,Lavani,Marathi,Marathi_35,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi35chunk(2).wav,marathi35chunk(2).wav,Lavani,Marathi,Marathi_35,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi35chunk(3).wav,marathi35chunk(3).wav,Lavani,Marathi,Marathi_35,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi35chunk(4).wav,marathi35chunk(4).wav,Lavani,Marathi,Marathi_35,4,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi35chunk(5).wav,marathi35chunk(5).wav,Lavani,Marathi,Marathi_35,5,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi4chunk(0).wav,marathi4chunk(0).wav,Lavani,Marathi,Marathi_4,0,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi4chunk(1).wav,marathi4chunk(1).wav,Lavani,Marathi,Marathi_4,1,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi4chunk(2).wav,marathi4chunk(2).wav,Lavani,Marathi,Marathi_4,2,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
dataset\indian_folk_31\raw_sources\Indian-Folk-Songs\audio chunks\Marathi\marathi4chunk(3).wav,marathi4chunk(3).wav,Lavani,Marathi,Marathi_4,3,A-dataset-of-Indian-Folk-Songs,source_category_proxy_mapping,proxy_label_not_manual_style_verification,4,train
